id, movie, segment_length, buffer_size, adaptation, representation, max_br, lr, mlbs, delay, jitter, bandwidth, avg_response_t, avg_throughput, buffer_underrruns, stall_time, initial_delay, total_time
1465, transformers, 6, 8, False, 2, 0, 14.4, 5, 0, 0, 8000, 20.4831162861, 1858211, 4, 183.711169243, 43.0611848831, 296.773128986
1466, transformers, 6, 16, False, 2, 0, 14.4, 30, 0, 0, 8000, 5.252202034, 7287556, 0, 0, 22.1457099915, 92.1464409828
1467, transformers, 6, 16, False, 2, 0, 1.2, 50, 0, 0, 8500, 4.71741993087, 8111811, 0, 0, 18.6653850079, 88.666020155
1468, transformers, 2, 2, False, 2, 0, 0.6, 50, 0, 0, 10000, 1.87231915792, 9531946, 1, 4.77221298218, 1.90890598297, 67.890917778
1469, transformers, 2, 16, False, 2, 0, 4.8, 50, 0, 0, 7000, 2.67155937354, 6679937, 0, 0, 22.0445120335, 82.0451362133
146, transformers, 10, 8, False, 2, 0, 4.8, 5, 0, 0, 8500, 9.49426811082, 8068561, 0, 0, 9.96825790405, 72.9686088562
1470, transformers, 2, 4, False, 2, 0, 19.2, 50, 0, 0, 8000, 2.4265453577, 7359058, 2, 13.2024888992, 4.50151801109, 77.7047040462
1471, transformers, 2, 4, False, 2, 0, 0.6, 5, 0, 0, 8500, 2.20118449529, 8107396, 1, 8.34891605377, 4.23373293877, 73.6525037289
1472, transformers, 10, 4, False, 2, 0, 4.8, 5, 0, 0, 10000, 8.07734656334, 9472263, 0, 0, 8.49940490723, 71.4997770786
1473, transformers, 10, 16, False, 2, 0, 14.4, 50, 0, 0, 7000, 11.4484978744, 6684615, 0, 0, 22.6480050087, 85.6484150887
1474, transformers, 10, 2, False, 2, 0, 4.8, 50, 0, 0, 8500, 9.43176576069, 8114068, 0, 0, 9.755464077, 72.7557959557
1475, transformers, 6, 8, False, 2, 0, 14.4, 5, 0, 0, 9500, 20.131471106, 1921111, 4, 180.369477034, 41.4793570042, 291.849920988
1476, transformers, 6, 4, False, 2, 0, 1.2, 50, 0, 0, 7000, 5.72544414657, 6683425, 1, 10.0231559277, 5.33032798767, 85.3542459011
1477, transformers, 6, 4, False, 2, 0, 1.2, 30, 0, 0, 9500, 4.22164911883, 9064166, 0, 0, 3.93038105965, 73.9308099747
1478, transformers, 10, 8, False, 2, 0, 14.4, 30, 0, 0, 9000, 9.09158246858, 8428613, 0, 0, 9.22753214836, 72.2278881073
1479, transformers, 10, 2, False, 2, 0, 1.2, 30, 0, 0, 8500, 9.43146014214, 8114210, 0, 0, 9.75450205803, 72.7548410892
147, transformers, 6, 16, False, 2, 0, 0, 30, 0, 0, 10000, 4.01142879895, 9539246, 0, 0, 15.8715059757, 85.871876955
1480, transformers, 2, 16, False, 2, 0, 0.6, 30, 0, 0, 7000, 2.67146462599, 6680028, 0, 0, 22.0443370342, 82.0448980331
1481, transformers, 10, 16, False, 2, 0, 19.2, 5, 0, 0, 15000, 82.0561766624, 944563, 2, 358.761459112, 161.635427952, 583.397339106
1482, transformers, 6, 2, False, 2, 0, 4.8, 5, 0, 0, 8500, 4.77396663598, 8043102, 1, 6.18415594101, 4.39242506027, 80.5772411823
1483, transformers, 2, 4, False, 2, 0, 0.6, 50, 0, 0, 7000, 2.67161451181, 6679814, 3, 20.5273377895, 5.14366006851, 86.5413880348
1484, transformers, 6, 2, False, 2, 0, 19.2, 50, 0, 0, 8000, 5.13547176974, 7473744, 1, 8.46114015579, 4.66062498093, 83.1226160526
1485, transformers, 10, 2, False, 2, 0, 19.2, 5, 0, 0, 10000, 83.4786048276, 926901, 3, 446.580111742, 83.7735359669, 593.354645967
1486, transformers, 6, 8, False, 2, 0, 19.2, 50, 0, 0, 9000, 4.53062546253, 8449917, 0, 0, 9.2110490799, 79.2114059925
1487, transformers, 6, 4, False, 2, 0, 1.2, 5, 0, 0, 15000, 2.67735079357, 14292674, 0, 0, 2.49223208427, 74.6663610935
1488, transformers, 2, 8, False, 2, 0, 14.4, 5, 0, 0, 10000, 9.4161765178, 2018515, 5, 193.288864851, 31.21667099, 284.506656885
1489, transformers, 10, 16, False, 2, 0, 9.6, 50, 0, 0, 8500, 9.43990939004, 8109240, 0, 0, 18.6456558704, 81.645993948
148, transformers, 10, 2, False, 2, 0, 4.8, 30, 0, 0, 7000, 11.4611110006, 6679292, 1, 5.38423705101, 11.846670866, 74.8472428322
1490, transformers, 2, 16, False, 2, 0, 1.2, 30, 0, 0, 9500, 1.97047461669, 9056468, 0, 0, 16.264619112, 76.2652430534
1491, transformers, 10, 2, False, 2, 0, 19.2, 50, 0, 0, 10000, 8.15126838003, 9367086, 0, 0, 8.30643892288, 71.3067879677
1492, transformers, 10, 16, False, 2, 0, 1.2, 5, 0, 0, 8500, 9.44018667085, 8107728, 0, 0, 18.6744909286, 81.6748828888
1493, transformers, 10, 16, False, 2, 0, 0.6, 5, 0, 0, 9500, 8.44603085518, 9061870, 0, 0, 16.7040779591, 79.704420805
1494, transformers, 6, 2, False, 2, 0, 4.8, 30, 0, 0, 8000, 5.01332671302, 7633714, 1, 7.20950484276, 4.66594409943, 81.8761019707
1495, transformers, 10, 2, False, 2, 0, 0.6, 5, 0, 0, 15000, 5.35767088618, 14286649, 0, 0, 5.54378795624, 70.2496509552
1496, transformers, 6, 2, False, 2, 0, 1.2, 50, 0, 0, 10000, 4.01360963072, 9535204, 0, 0, 3.73468995094, 73.7350480556
1497, transformers, 10, 4, False, 2, 0, 0.6, 50, 0, 0, 9000, 8.91314915248, 8586604, 0, 0, 9.21545696259, 72.2158119678
1498, transformers, 6, 4, False, 2, 0, 1.2, 30, 0, 0, 8000, 5.0111943824, 7635883, 1, 7.18365287781, 4.66350507736, 81.848017931
1499, transformers, 10, 2, False, 2, 0, 9.6, 5, 0, 0, 8000, 15.4302899497, 4984760, 2, 38.1888370514, 15.8265058994, 117.015976906
149, transformers, 2, 2, False, 2, 0, 4.8, 5, 0, 0, 9000, 2.0868196249, 8536794, 2, 7.1393661499, 2.12057805061, 70.3823280334
1500, transformers, 6, 16, False, 2, 0, 1.2, 5, 0, 0, 9000, 4.45554392678, 8588561, 0, 0, 17.6279439926, 87.6283419132
1501, transformers, 10, 2, False, 2, 0, 0.6, 30, 0, 0, 15000, 5.35561973708, 14292428, 0, 0, 5.54009699821, 70.243448019
1502, transformers, 2, 2, False, 2, 0, 14.4, 5, 0, 0, 8000, 9.53121430874, 2029221, 14, 221.170969486, 6.78826498985, 287.961277962
1503, transformers, 6, 2, False, 2, 0, 14.4, 50, 0, 0, 8500, 4.72184542247, 8105590, 1, 6.62520289421, 4.39225006104, 81.0182919502
1504, transformers, 2, 2, False, 2, 0, 1.2, 50, 0, 0, 8500, 2.20215961138, 8104697, 3, 10.5518357754, 2.24408006668, 73.8667690754
1505, transformers, 2, 16, False, 2, 0, 0.6, 50, 0, 0, 8500, 2.20193331242, 8105471, 0, 0, 18.1665718555, 78.1668920517
1506, transformers, 10, 4, False, 2, 0, 4.8, 30, 0, 0, 7000, 11.4550369126, 6681019, 1, 5.33926010132, 11.8491399288, 74.8496727943
1507, transformers, 10, 4, False, 2, 0, 4.8, 30, 0, 0, 9500, 8.44663718769, 9060985, 0, 0, 8.73933005333, 71.7397062778
1508, transformers, 6, 2, False, 2, 0, 0.6, 5, 0, 0, 8000, 5.01285176618, 7634039, 1, 7.20612382889, 4.66455507278, 81.8715338707
1509, transformers, 2, 2, False, 2, 0, 19.2, 30, 0, 0, 7000, 5.14988721212, 3885898, 11, 90.5154783726, 6.05535888672, 156.62611413
150, transformers, 2, 16, False, 2, 0, 4.8, 5, 0, 0, 9500, 2.05170219739, 8803963, 0, 0, 17.2539169788, 77.2544829845
1510, transformers, 2, 8, False, 2, 0, 4.8, 50, 0, 0, 7000, 2.67232026259, 6678253, 1, 17.9186241627, 11.1897938251, 89.978610754
1511, transformers, 6, 8, False, 2, 0, 0.6, 30, 0, 0, 7000, 5.72762356486, 6681158, 1, 6.20258402824, 11.8509230614, 88.0539591312
