0, 1, 6000, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1.25, 9000, 0.7176470588235294, 0.24705882352941178, 0.03529411764705882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1.5, 8000, 0.0, 0.0, 0.0, 0.08536585365853659, 0.6585365853658537, 0.21951219512195122, 0.036585365853658534, 0.0, 0.0, 0.0, 0.0
10, 1.25, 8000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07142857142857142, 0.6904761904761905, 0.23809523809523808, 0.0
5, 1.5, 9000, 0.0, 0.0, 0.0759493670886076, 0.34177215189873417, 0.43037974683544306, 0.1518987341772152, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1, 10000, 0.654320987654321, 0.345679012345679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
12.5, 1, 6000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023255813953488372, 0.5697674418604651, 0.4069767441860465, 0.0
15, 1.5, 9000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16049382716049382, 0.8395061728395061
15, 1, 10000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033707865168539325, 0.8651685393258427, 0.10112359550561797
10, 1, 8000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03571428571428571, 0.5476190476190477, 0.4166666666666667, 0.0, 0.0, 0.0
15, 1.5, 8000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09210526315789473, 0.9078947368421053
