7.5, 1.5, 6000, 0.0, 0.0, 0.18888888888888888, 0.6777777777777778, 0.12222222222222222, 0.011111111111111112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1.25, 9000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25316455696202533, 0.5569620253164557, 0.16455696202531644, 0.02531645569620253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.5, 6000, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
12.5, 1, 10000, 0.0, 0.0, 0.5760869565217391, 0.42391304347826086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.5, 9000, 0.651685393258427, 0.34831460674157305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1.5, 6000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012345679012345678, 0.07407407407407407, 0.19753086419753085, 0.41975308641975306, 0.1728395061728395, 0.09876543209876543, 0.024691358024691357, 0.0, 0.0, 0.0
1, 1.5, 8000, 0.24444444444444444, 0.7555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7.5, 1.5, 15000, 0.0, 0.0, 0.30120481927710846, 0.5421686746987951, 0.12048192771084337, 0.03614457831325301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1.5, 9000, 0.0, 0.0, 0.0, 0.045454545454545456, 0.23863636363636365, 0.4772727272727273, 0.17045454545454544, 0.056818181818181816, 0.011363636363636364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1.5, 9000, 0.0, 0.620253164556962, 0.27848101265822783, 0.10126582278481013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1.25, 9000, 0.023809523809523808, 0.9285714285714286, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
