--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Starting time:	16711.0.0 23:41:55
Customer ID:	50
User ID:	501
Controller ID:	10001
Service ID:	1
Service Mapping ID Addr:	167774732
Service Mapping ID Port:	8177
Caller Mapping ID Addr:	167774731
Caller Mapping ID Port:	58359
Secondary Service Mapping ID Addr:	167774732
Secondary Service Mapping ID Port:	8177
Measurement ID:	0
Measurement start time:	1443915723.038597

Description:	test measurement

Meas. time [s]	 Timestamp [s]	 Ctrl pk num	True Avg.Per. [ms]	Tot. Pcap Drops If [pkts]	Tot. Pcap Drops Pcap [pkts]	Latitude	Longitude	Altitude	UL Pkt loss	UL Total Pkt loss	UL Load [kb/s]	UL Load [pkts/s]	UL Total pkts	UL Avg.Pkt.Size [B]	UL Delay samples	UL delay [ms]	UL jitter (MA) [ms]	UL jitter (abs.) [ms]	UL GQoSM	UL PSQA	UL Conn. break dur. [s]	UL Conn. break length [pkts]	UL Conn. break count	UL Max Conn break [s]	UL Duplicates	UL Sent not found	UL Protocol	 *** DL Pkt loss	DL Total Pkt loss	DL Load [kb/s]	DL Load [pkts/s]	DL Total pkts	DL Avg.Pkt.Size [B]	DL Delay samples	DL delay [ms]	DL jitter (MA) [ms]	DL jitter (abs.) [ms]	DL GQoSM	DL PSQA	DL Conn. break dur. [s]	DL Conn. break length [pkts]	DL Conn. break count	DL Max Conn break [s]	DL Duplicates	DL Sent not found	DL Protocol	
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------****-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1.000000	1443915723.993588	1	1000.000000	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.000000	0	0	N/A	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	N/A	N/A	N/A	N/A	0.000000	0	0	N/A	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	N/A	255	
2.000000	1443915724.993791	2	1000.000000	0	0	N/A	N/A	N/A	N/A	N/A	141.880551	264	264	67	264	0.007000	0.000000	0.001000	N/A	N/A	N/A	N/A	N/A	N/A	0	N/A	6	N/A	N/A	5409.558397	452	452	1496	451	68.667000	2.009000	1.979000	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	N/A	
3.000000	1443915725.994539	3	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	152.027955	288	552	66	242	0.012000	0.000000	0.000000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	6878.261666	568	1020	1514	546	116.098000	1.991000	1.988000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
4.000000	1443915726.994694	4	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	148.060549	278	830	66	292	0.007000	0.000000	0.001000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	5621.814631	468	1488	1501	466	138.831000	1.863000	2.320000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
5.000000	1443915727.994877	5	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	123.538926	234	1064	66	232	0.011000	0.001000	0.002000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	5667.592395	468	1956	1514	468	69.426000	1.989000	1.994000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
6.001000	1443915728.995112	6	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	125.644704	238	1302	66	272	0.011000	0.000000	0.001000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	5667.592395	468	2424	1514	492	111.643000	2.006000	2.004000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
7.001000	1443915729.995260	7	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	136.982330	257	1559	66	186	0.010000	0.000000	0.001000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	5643.635365	469	2893	1504	444	153.866000	2.008000	1.986000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
8.001000	1443915730.995496	8	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	166.295358	315	1874	66	146	0.008000	0.000000	0.000000	N/A	N/A	0.000000	0	0	N/A	198	0	6	0.000000	0.000000	7120.731223	588	3481	1514	613	68.263000	1.992000	2.243000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
9.001000	1443915731.995521	9	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	135.670034	257	2131	66	207	0.011000	0.000000	0.000000	N/A	N/A	0.000000	0	0	N/A	198	14	6	0.000000	0.000000	6067.232276	501	3982	1514	475	117.010000	2.001000	2.005000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
10.001000	1443915732.995697	10	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	147.007660	276	2407	66	299	0.008000	0.000000	0.000000	N/A	N/A	0.000000	0	0	N/A	198	42	6	0.000000	0.000000	5619.678335	467	4449	1504	464	126.296000	1.983000	2.297000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
11.001000	1443915733.995896	11	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	123.538926	234	2641	66	223	0.006000	0.000000	0.000000	N/A	N/A	0.000000	0	0	N/A	198	42	6	0.000000	0.000000	5667.592395	468	4917	1514	468	73.030000	2.008000	2.007000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
12.001000	1443915734.996035	12	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	125.644704	238	2879	66	276	0.012000	0.005000	0.003000	N/A	N/A	0.000000	0	0	N/A	198	42	6	0.000000	0.000000	5667.287210	468	5385	1514	497	115.471000	2.008000	2.003000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
13.002000	1443915735.996382	13	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	146.488845	275	3154	66	275	0.015000	0.003000	0.003000	N/A	N/A	0.000000	0	0	N/A	198	42	6	0.000000	0.000000	5625.934629	468	5853	1502	468	102.721000	2.000000	2.297000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
14.002000	1443915736.996542	14	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	164.708396	312	3466	66	269	0.015000	0.007000	0.004000	N/A	N/A	0.000000	0	0	N/A	198	42	6	0.000000	0.000000	7556.382946	624	6477	1514	592	87.344000	1.998000	1.999000	N/A	N/A	0.000000	0	0	N/A	1	0	N/A	
