--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Starting time:	16710.0.0 12:50:54
Customer ID:	50
User ID:	501
Controller ID:	10001
Service ID:	1
Service Mapping ID Addr:	167774732
Service Mapping ID Port:	8177
Caller Mapping ID Addr:	167774731
Caller Mapping ID Port:	35582
Secondary Service Mapping ID Addr:	167774732
Secondary Service Mapping ID Port:	8177
Measurement ID:	0
Measurement start time:	1443790260.825976

Description:	test measurement

Meas. time [s]	 Timestamp [s]	 Ctrl pk num	True Avg.Per. [ms]	Tot. Pcap Drops If [pkts]	Tot. Pcap Drops Pcap [pkts]	Latitude	Longitude	Altitude	UL Pkt loss	UL Total Pkt loss	UL Load [kb/s]	UL Load [pkts/s]	UL Total pkts	UL Avg.Pkt.Size [B]	UL Delay samples	UL delay [ms]	UL jitter (MA) [ms]	UL jitter (abs.) [ms]	UL GQoSM	UL PSQA	UL Conn. break dur. [s]	UL Conn. break length [pkts]	UL Conn. break count	UL Max Conn break [s]	UL Duplicates	UL Sent not found	UL Protocol	 *** DL Pkt loss	DL Total Pkt loss	DL Load [kb/s]	DL Load [pkts/s]	DL Total pkts	DL Avg.Pkt.Size [B]	DL Delay samples	DL delay [ms]	DL jitter (MA) [ms]	DL jitter (abs.) [ms]	DL GQoSM	DL PSQA	DL Conn. break dur. [s]	DL Conn. break length [pkts]	DL Conn. break count	DL Max Conn break [s]	DL Duplicates	DL Sent not found	DL Protocol	
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------****-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1.000000	1443790261.793433	1	1000.000000	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.000000	0	0	N/A	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	N/A	N/A	N/A	N/A	0.000000	0	0	N/A	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	N/A	255	
2.000000	1443790262.793687	2	1000.000000	0	0	N/A	N/A	N/A	N/A	N/A	345.103305	649	649	66	591	0.006000	0.001000	0.001000	N/A	N/A	N/A	N/A	N/A	N/A	0	N/A	6	N/A	N/A	14673.299356	1217	1217	1507	1169	30.099000	0.828000	0.801000	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	N/A	
3.000000	1443790263.795144	3	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	353.938414	668	1317	66	652	0.007000	0.001000	0.001000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	15066.988128	1248	2465	1509	1218	38.541000	0.783000	0.853000	N/A	N/A	0.000000	0	0	N/A	2	0	N/A	
4.000000	1443790264.795490	4	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	353.968932	668	1985	66	665	0.006000	0.000000	0.001000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	15065.462203	1247	3712	1510	1220	41.955000	0.803000	0.849000	N/A	N/A	0.000000	0	0	N/A	2	0	N/A	
5.000000	1443790265.795551	5	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	128.818628	244	2229	66	308	0.005000	0.000000	0.000000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	5667.744987	468	4180	1514	571	53.357000	0.810000	0.799000	N/A	N/A	0.000000	0	0	N/A	2	0	N/A	
6.001000	1443790266.794684	6	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	267.357402	504	2733	66	502	0.005000	0.000000	0.000000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	11285.744804	935	5115	1509	935	35.932000	0.812000	0.869000	N/A	N/A	0.000000	0	0	N/A	2	0	N/A	
7.001000	1443790267.796107	7	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	129.352702	245	2978	66	244	0.005000	0.000000	0.000000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	5655.690176	467	5582	1514	467	54.722000	0.785000	0.796000	N/A	N/A	0.000000	0	0	N/A	2	0	N/A	
8.001000	1443790268.794914	8	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	257.866146	486	3464	66	470	0.005000	0.000000	0.000000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	10893.581957	903	6485	1508	896	33.187000	0.791000	0.871000	N/A	N/A	0.000000	0	0	N/A	2	0	N/A	
9.001000	1443790269.796572	9	1000.000000	0	0	N/A	N/A	N/A	0.000000	0.000000	128.284555	243	3707	66	232	0.005000	0.000000	0.000000	N/A	N/A	0.000000	0	0	N/A	0	0	6	0.000000	0.000000	5667.744987	468	6953	1514	468	55.112000	0.809000	0.789000	N/A	N/A	0.000000	0	0	N/A	2	0	N/A	
