10, 1.5, 10000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14814814814814814, 0.8024691358024691, 0.04938271604938271
0, 1.25, 9000, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1.25, 9000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.691358024691358, 0.19753086419753085, 0.0
12.5, 1.5, 15000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5
1, 1.25, 10000, 0.6133333333333333, 0.38666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7.5, 1.5, 9000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024096385542168676, 0.1566265060240964, 0.5662650602409639, 0.25301204819277107, 0.0, 0.0
15, 1.5, 10000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1282051282051282, 0.8717948717948718
1, 1.5, 8000, 0.0, 0.7, 0.2777777777777778, 0.022222222222222223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.25, 15000, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1, 9000, 0.15853658536585366, 0.6097560975609756, 0.23170731707317074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
