5, 1.25, 10000, 0.0, 0.18181818181818182, 0.4935064935064935, 0.2857142857142857, 0.03896103896103896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.5, 6000, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1.5, 15000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13095238095238096, 0.8690476190476191
5, 1, 6000, 0.0, 0.0, 0.0, 0.0, 0.9024390243902439, 0.0975609756097561, 0.0, 0.0, 0.0, 0.0, 0.0
12.5, 1, 8000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18072289156626506, 0.7349397590361446, 0.08433734939759036, 0.0
12.5, 1, 9000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375, 0.6136363636363636, 0.011363636363636364, 0.0
10, 1, 10000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32558139534883723, 0.6162790697674418, 0.05813953488372093, 0.0, 0.0, 0.0
10, 1.25, 15000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21052631578947367, 0.6710526315789473, 0.11842105263157894, 0.0
5, 1.25, 8000, 0.0, 0.0, 0.16049382716049382, 0.5802469135802469, 0.2345679012345679, 0.024691358024691357, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1.5, 10000, 0.0, 0.0, 0.07317073170731707, 0.4878048780487805, 0.34146341463414637, 0.0975609756097561, 0.0, 0.0, 0.0, 0.0, 0.0
