15, 1.25, 8000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3670886075949367, 0.6329113924050633
1, 1.25, 8000, 0.0, 0.7411764705882353, 0.25882352941176473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1, 8000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05813953488372093, 0.7558139534883721, 0.18604651162790697
12.5, 1.25, 9000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8068181818181818, 0.19318181818181818
12.5, 1, 10000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42391304347826086, 0.5760869565217391, 0.0, 0.0
12.5, 1.5, 9000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43529411764705883, 0.5647058823529412
15, 1, 9000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8289473684210527, 0.17105263157894737
10, 1.5, 6000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039473684210526314, 0.9078947368421053, 0.05263157894736842
10, 1.25, 10000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.7058823529411765, 0.09411764705882353, 0.0
0, 1.5, 8000, 0.0, 0.5294117647058824, 0.47058823529411764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
