1, 1.25, 10000, 0.6266666666666667, 0.37333333333333335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1.25, 10000, 0.0, 0.0, 0.08235294117647059, 0.7411764705882353, 0.17647058823529413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1.5, 10000, 0.0, 0.7439024390243902, 0.2073170731707317, 0.036585365853658534, 0.012195121951219513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1.25, 10000, 0.06493506493506493, 0.8571428571428571, 0.07792207792207792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
12.5, 1, 6000, 0.0, 0.0, 0.08139534883720931, 0.8953488372093024, 0.023255813953488372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1.25, 15000, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7.5, 1.25, 9000, 0.0, 0.25925925925925924, 0.691358024691358, 0.037037037037037035, 0.012345679012345678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7.5, 1, 6000, 0.0, 0.6375, 0.3625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1, 9000, 0.0, 0.4025974025974026, 0.5974025974025974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7.5, 1.5, 8000, 0.0, 0.0, 0.34523809523809523, 0.5714285714285714, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1.25, 15000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05194805194805195, 0.5064935064935064, 0.3246753246753247, 0.1038961038961039, 0.012987012987012988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7.5, 1.5, 6000, 0.0, 0.0, 0.18888888888888888, 0.6777777777777778, 0.12222222222222222, 0.011111111111111112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1.25, 9000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25316455696202533, 0.5569620253164557, 0.16455696202531644, 0.02531645569620253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.5, 6000, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
12.5, 1, 10000, 0.0, 0.0, 0.5760869565217391, 0.42391304347826086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.5, 9000, 0.651685393258427, 0.34831460674157305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1.5, 6000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012345679012345678, 0.07407407407407407, 0.19753086419753085, 0.41975308641975306, 0.1728395061728395, 0.09876543209876543, 0.024691358024691357, 0.0, 0.0, 0.0
1, 1.5, 8000, 0.24444444444444444, 0.7555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7.5, 1.5, 15000, 0.0, 0.0, 0.30120481927710846, 0.5421686746987951, 0.12048192771084337, 0.03614457831325301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1.5, 9000, 0.0, 0.0, 0.0, 0.045454545454545456, 0.23863636363636365, 0.4772727272727273, 0.17045454545454544, 0.056818181818181816, 0.011363636363636364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1.5, 9000, 0.0, 0.620253164556962, 0.27848101265822783, 0.10126582278481013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1.25, 9000, 0.023809523809523808, 0.9285714285714286, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1.25, 9000, 0.0, 0.0, 0.04938271604938271, 0.8024691358024691, 0.13580246913580246, 0.012345679012345678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.25, 6000, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.25, 8000, 0.35294117647058826, 0.6470588235294118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.5, 15000, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7.5, 1, 9000, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1, 6000, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1.25, 8000, 0.23529411764705882, 0.7647058823529411, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1.25, 9000, 0.7176470588235294, 0.24705882352941178, 0.03529411764705882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1, 8000, 0.1927710843373494, 0.8072289156626506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
12.5, 1, 9000, 0.0, 0.0, 0.45454545454545453, 0.5454545454545454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1, 8000, 0.0, 0.0, 0.0, 0.20930232558139536, 0.7325581395348837, 0.05813953488372093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1.25, 10000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4268292682926829, 0.3902439024390244, 0.17073170731707318, 0.012195121951219513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1.25, 6000, 0.0, 0.0, 0.0, 0.7011494252873564, 0.28735632183908044, 0.011494252873563218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1, 10000, 0.654320987654321, 0.345679012345679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1, 8000, 0.0, 0.23809523809523808, 0.7619047619047619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1.5, 10000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.08974358974358974, 0.3717948717948718, 0.24358974358974358, 0.1794871794871795, 0.05128205128205128, 0.02564102564102564, 0.02564102564102564, 0.0, 0.0
12.5, 1.5, 15000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02631578947368421, 0.32894736842105265, 0.35526315789473684, 0.18421052631578946, 0.06578947368421052, 0.02631578947368421, 0.0, 0.013157894736842105, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1, 9000, 0.7560975609756098, 0.24390243902439024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7.5, 1, 8000, 0.0, 0.9382716049382716, 0.06172839506172839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1.25, 6000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08974358974358974, 0.5384615384615384, 0.2692307692307692, 0.08974358974358974, 0.01282051282051282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1, 15000, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1, 10000, 0.6136363636363636, 0.38636363636363635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1.5, 15000, 0.0, 0.0, 0.0, 0.0, 0.28205128205128205, 0.4358974358974359, 0.19230769230769232, 0.08974358974358974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
12.5, 1.25, 9000, 0.0, 0.0, 0.0, 0.011363636363636364, 0.2727272727272727, 0.625, 0.09090909090909091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1.25, 15000, 0.0, 0.0, 0.2236842105263158, 0.7236842105263158, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1.5, 6000, 0.0, 0.9761904761904762, 0.023809523809523808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1.25, 15000, 0.2804878048780488, 0.6585365853658537, 0.06097560975609756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1.5, 15000, 0.9879518072289156, 0.012048192771084338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1, 15000, 0.0, 0.7857142857142857, 0.21428571428571427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1.25, 8000, 0.0, 0.9382716049382716, 0.04938271604938271, 0.012345679012345678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.5, 10000, 0.5697674418604651, 0.43023255813953487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1, 9000, 0.32926829268292684, 0.6219512195121951, 0.04878048780487805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1, 8000, 0.10344827586206896, 0.896551724137931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1.5, 15000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011904761904761904, 0.08333333333333333, 0.4166666666666667, 0.2261904761904762, 0.13095238095238096, 0.08333333333333333, 0.047619047619047616, 0.0, 0.0, 0.0
5, 1.5, 6000, 0.0, 0.2988505747126437, 0.632183908045977, 0.06896551724137931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7.5, 1, 10000, 0.0, 0.9746835443037974, 0.02531645569620253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1.5, 10000, 0.6235294117647059, 0.3764705882352941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.25, 10000, 0.6164383561643836, 0.3835616438356164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
