5, 1.25, 6000, 0.0, 0.0, 0.0, 0.0, 0.18181818181818182, 0.8051948051948052, 0.012987012987012988, 0.0, 0.0, 0.0, 0.0
5, 1, 15000, 0.9102564102564102, 0.08974358974358974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1, 9000, 0.7560975609756098, 0.24390243902439024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1.5, 6000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08641975308641975, 0.9135802469135802
0, 1, 9000, 0.6296296296296297, 0.37037037037037035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1, 8000, 0.0, 0.6265060240963856, 0.3614457831325301, 0.012048192771084338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1.25, 6000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011494252873563218, 0.5632183908045977, 0.41379310344827586, 0.011494252873563218
7.5, 1, 15000, 0.022727272727272728, 0.5454545454545454, 0.3522727272727273, 0.07954545454545454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 1.5, 9000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011363636363636364, 0.13636363636363635, 0.75, 0.10227272727272728
0, 1, 8000, 0.0, 0.7012987012987013, 0.2987012987012987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 1, 15000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10126582278481013, 0.8734177215189873, 0.02531645569620253
