1, 1.25, 15000, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1.5, 15000, 0.9879518072289156, 0.012048192771084338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 1, 8000, 0.0, 0.11494252873563218, 0.5517241379310345, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0, 1.25, 8000, 0.0, 0.7176470588235294, 0.2823529411764706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7.5, 1.25, 15000, 0.0, 0.0, 0.0, 0.0, 0.09411764705882353, 0.4588235294117647, 0.3411764705882353, 0.10588235294117647, 0.0, 0.0, 0.0
7.5, 1, 6000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.2, 0.0, 0.0, 0.0, 0.0
12.5, 1.5, 8000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4634146341463415, 0.5365853658536586
7.5, 1.5, 6000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.5222222222222223, 0.03333333333333333, 0.0
0, 1.5, 9000, 0.651685393258427, 0.34831460674157305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1, 6000, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
